W,H,S,E,Z,
9.3946647,2.0081655,1.2306481,7.2824135,49.3436304,
9.3421570,0.7236442,6.3692376,9.2899412,108.0073707,
9.7845296,1.5169490,8.6821956,5.0219991,122.9866748,
6.6182897,7.7013617,1.3759331,2.7313481,70.1428591,
8.3136203,7.0794468,3.2037816,4.7294606,71.2493824,
6.1882141,3.7387985,5.7876788,5.0579081,101.2968216,
9.4449085,5.3336938,3.3249024,2.4069598,89.9854465,
9.1559273,6.3500000,2.0000000,5.3896839,56.7181306,
1.7896413,8.2558924,9.4926189,4.9274066,149.1952852,
4.8663875,3.2543745,4.3476724,9.9188536,75.5078082,
1.5611470,6.2125999,7.0175450,3.2147558,168.5321808,
8.5437203,7.3390635,8.2345746,5.9268667,91.6830258,
6.9159625,6.7347740,1.2477643,8.1437639,43.7536750,
9.6721534,5.7233091,9.1923432,2.2865358,129.2999581,
3.5163098,1.5694631,0.7996695,1.5596761,88.3285998,
2.6732692,2.5020607,8.6588494,4.5700916,158.4205166,
3.6867530,1.7785414,2.4644474,6.8852430,82.2244045,
9.5739110,7.3296910,3.8903418,6.2811234,65.5606857,
6.8696717,7.6100125,6.8344189,6.1416539,88.5002333,
1.1395705,2.1635186,7.3125492,8.4788037,145.7389340,
9.5221495,1.5224495,5.0689344,4.4756285,102.4198891,
1.7778135,4.1734594,7.4107953,6.8866299,129.7074147,
0.5058006,7.1112447,5.5614212,5.7526581,160.1169851,
1.7572344,7.8338111,7.8505318,9.7856854,106.3585829,
4.8084926,5.0171345,3.8078745,4.3726357,93.3747720,
5.2533964,4.7051738,1.7856956,6.3529542,60.3105204,
3.5204359,9.3411801,6.4033998,3.1892338,131.0729158,
9.0571847,9.9332794,2.7836432,9.7770162,47.6557399,
1.6690250,9.8634525,2.3629487,5.7005974,94.3850209,
7.0997684,6.3500000,2.0000000,8.9059788,48.9667171,
9.2057522,7.5542196,6.9394218,6.6023923,80.3891669,
5.0015376,3.6386850,0.7840249,9.2704551,40.3808120,
7.5210825,1.7657577,8.4225137,6.1168809,121.3374605,
3.6450003,6.9982406,1.8343290,8.8006099,57.2753697,
6.1850209,9.1986050,1.9312725,6.8961192,54.9293073,
3.3016752,3.8166661,8.0461457,7.7580602,113.5301845,
7.5210321,5.8713538,2.7770443,5.8495007,65.0478802,
6.9394617,3.2601884,5.6009619,6.9255262,89.2019525,
6.4365673,5.2232157,0.7333360,6.0659078,43.6495875,
5.2839481,6.7518395,2.6645063,2.7752902,92.7460213,
7.2846192,5.9365894,2.8904173,3.6282553,79.7581800,
1.9888559,2.0233395,8.7062961,9.3518483,138.3546674,
6.8242424,8.4374526,7.9269018,9.4747032,77.2542579,
5.7329234,1.5591649,7.5754665,8.1809742,116.8397842,
4.9715256,2.8040152,0.9543515,8.0069056,47.1355497,
5.3576459,0.8435189,0.9767915,5.5288448,64.0145228,
4.0520981,6.3500000,2.0000000,4.4393993,76.6061853,
4.1899749,6.3500000,2.0000000,3.1488235,86.4798836,
1.2640567,7.3262744,5.5123839,6.1358234,127.1372313,
7.0223388,8.9046074,3.9439942,2.6244330,98.0883060,
6.8360799,5.2506441,8.2355256,4.0554336,116.3190075,
2.0459048,9.5794747,2.1587170,2.6296522,117.0659887,
7.3695995,9.7942975,1.2888079,3.9854794,57.5792536,
1.3685050,3.8307656,3.7934709,7.3164752,107.7336807,
8.7871940,0.7076311,0.9614802,1.0921975,77.7758357,
8.3371792,5.1397315,1.4467938,1.5431922,80.7096295,
2.5024917,4.1988997,8.6843673,1.9435835,192.3717085,
6.2978035,2.7447966,1.7205857,9.7870860,50.9722181,
0.8959507,3.7929256,3.9541059,3.9098196,155.4084501,
6.5060588,2.5569761,8.5384659,6.2892399,117.0475057,
0.9877227,5.1655547,4.7389571,2.2241410,192.1650127,
8.0468145,1.7061161,0.9164220,3.9131920,58.2625583,
4.4205717,6.1892528,3.8178671,8.4407204,71.7423504,
2.1114911,9.7602115,8.9915008,8.6286133,110.4947850,
8.3105339,2.8659862,2.8401310,6.8152025,66.8166380,
5.4361791,8.0511559,4.6803499,1.8565715,125.6574362,
6.0688101,4.4827574,1.2630997,9.9370972,42.8750255,
6.0000000,9.7929567,2.0000000,5.7153900,60.5728315,
0.2042665,1.8487423,4.2095430,5.7668182,194.2371180,
9.2438018,6.8743679,9.3113892,2.7582043,123.0470906,
7.9632985,3.3419071,6.3108132,9.0185659,82.1437662,
1.7389812,4.6303216,6.2722578,3.5337284,156.8041869,
1.0004843,3.8667876,8.7755496,7.3974951,151.4890174,
1.8814220,6.5431319,3.6631610,9.2072058,85.6967773,
2.3665148,7.6744438,8.5109174,4.8352262,137.1446767,
5.5626808,7.5438178,3.2836754,8.6008950,62.2737761,
0.1876687,0.3790461,0.2681465,2.2633183,137.3945516,
8.5960282,5.8351414,5.6282726,6.2185391,80.0669265,
4.2535886,4.7190364,2.0237208,5.3672515,71.4563951,
1.1013766,2.0726675,8.6450320,4.5872172,194.5154452,
8.7171888,4.8076250,1.6949112,1.4447916,85.1958665,
2.7773412,8.7354026,6.2460061,8.0661182,95.6647927,
2.2305476,6.9056503,9.8411072,8.3469243,117.7718176,
6.8864671,5.7722604,3.3493790,4.6882355,77.7795997,
5.4177779,4.3428971,9.0077135,7.1194730,107.6709699,
6.7212569,3.2225549,9.9024646,3.7489781,137.2825673,
6.7672049,8.3135406,3.5156810,2.5559805,96.5194145,
5.5672171,6.5432483,2.6513952,1.7194175,106.3062847,
3.1708330,9.6814755,1.7641634,4.2325715,79.8886708,
9.4294452,7.4839819,5.9596953,6.8080568,74.5252559,
0.5476562,1.4836871,5.8075193,4.7452998,201.1494727,
2.3190476,5.0146867,9.9755097,4.9236012,150.8983093,
3.0013004,9.8535178,5.5446702,3.7042997,123.5260135,
5.9806911,8.5700070,0.6429265,2.6031437,58.5539389,
7.9378122,5.0831998,2.4602202,3.6137721,74.7571025,
5.9941542,6.7738661,3.9701749,2.9861559,99.8970580,
3.0785016,4.3680575,7.6381073,4.6009752,134.4783102,
2.0840319,1.6490607,8.5208708,4.3241144,179.9719537,
0.6220062,7.9443690,2.3492549,5.1331241,129.4201477,
7.8825811,1.2739806,7.6944972,9.9034255,108.0689338,
7.7041972,6.3500000,2.0000000,1.5568265,90.5673988,
4.9722298,4.1528298,6.5601059,4.9336663,111.3580054,
3.2191648,4.6282117,7.2538249,1.8991496,170.8446533,
6.1367459,5.7450871,6.3967004,8.5040119,80.7476998,
1.7431021,6.7354551,4.0506119,2.3001368,156.3704110,
7.0028054,0.8467169,3.8142439,1.3027146,125.2282648,
2.9604213,3.2732804,4.3066633,9.0576453,87.4021985,
7.8263434,4.2026999,2.4051123,5.2832715,66.0837888,
4.1109634,9.0035053,0.6881625,8.3856215,41.1086861,
4.7337730,4.3456387,7.9933397,4.7329526,122.5762531,
9.0061991,2.1391713,4.0781044,5.3542432,86.4285234,
5.4405320,4.1032756,3.8532772,9.3081683,68.9940580,
4.9176465,1.4172401,7.4593805,2.3039959,160.7772793,
4.4519151,9.6664360,9.2963026,7.4063214,99.7097564,
1.2411845,9.9302080,8.2593231,2.8472027,189.8726097,
9.1082815,5.8997161,0.6573677,9.2942482,32.4526464,
6.6292844,6.1573639,2.4569233,4.2279793,72.8881950,
3.4608394,7.6388234,7.6314636,3.8899119,131.0787618,
7.4346885,2.9263420,3.3470268,5.2377053,80.0463092,
1.1921690,1.4898764,4.5331697,7.2053318,137.3344166,
8.3131320,8.9795789,3.0383448,5.7694637,63.4615397,
5.6392005,7.1794520,2.7602771,5.7096090,69.7305952,
1.5499172,5.0529463,6.5538409,9.7342728,107.9780449,
9.0011553,6.7247308,5.9990822,7.9149986,72.1699820,
3.4347262,2.5366389,1.2680773,1.4816230,102.9954551,
0.4358759,5.4731249,5.7498000,1.6644188,262.2710970,
9.8066368,6.3500000,2.0000000,6.1311652,52.9672599,
7.5234771,8.7361359,9.4611649,7.0709337,90.8235722,
8.3597496,8.8236726,8.0010212,6.3768448,86.4179762,
3.7933997,4.8244288,4.0650991,8.6555729,77.6162923,
7.2200999,4.5948943,2.3145488,5.7976590,63.4331255,
6.2297685,1.9999129,7.8124251,3.0859547,141.7645337,
7.0876718,0.9376821,9.3610465,2.9014272,156.7351345,
2.8646638,9.6378704,7.7032442,4.5174107,128.3392137,
0.1860942,8.2322490,8.7857416,7.7566652,184.4045228,
9.8970425,0.6558439,0.8360725,3.7591879,60.4120252,
4.9236959,1.6425205,0.5759842,2.0153362,68.4660912,
0.9705782,7.7623862,8.1478454,7.7943686,135.1382263,
8.4171565,0.9760446,8.9015279,9.9925411,119.4192758,
6.7574615,0.6708462,5.9253116,4.2164923,132.4046729,
7.6082644,5.6803765,9.9468045,7.1988619,98.4302506,
5.6380771,5.2601388,0.3267727,1.0067315,66.3611849,
9.0795170,8.6129086,5.5473551,8.8854833,64.3412869,
4.0205275,5.1595545,4.7403176,7.2188366,86.7586840,
5.4490680,4.1667241,8.2565156,7.9480841,100.2832313,
3.3428513,5.9232519,3.4040302,1.1617817,150.0300732,
4.7589461,9.6768051,1.4534269,7.0449699,53.5261342,
8.7561807,6.3500000,2.0000000,9.6509854,44.8938505,
2.2393699,7.8789188,9.1284494,4.2447612,149.0048642,
5.1863904,5.3248844,5.4076633,9.7990410,74.9740389,
0.1651174,4.1601196,2.0909708,9.4747781,130.8363826,
4.9452715,9.8304593,9.5458210,3.7288679,128.3759317,
5.7615835,3.3051299,4.8002641,9.2429355,77.8094802,
4.1937978,1.5518057,7.2873165,9.1265923,118.9608498,
1.4934726,4.2996658,3.5427222,1.3431049,185.7390836,
4.1225565,1.4481253,5.0298760,2.0580430,149.8821900,
8.6447698,9.3595477,8.1209360,2.6505900,117.7559021,
0.4630313,0.6623941,5.0531550,3.1718652,246.2257100,
1.0237749,7.8119595,4.1604155,2.7215739,170.0883807,
8.8277020,0.4910803,9.3179225,7.5573326,157.1573599,
2.8953462,7.2656503,3.1893086,3.7595713,105.0671448,
4.2972910,9.0728842,1.6275594,4.6561124,68.2512672,
3.4200867,0.5820667,3.6701543,7.5981664,119.5026907,
9.6693339,8.3785996,6.9159100,2.3811342,112.3199930,
1.1335631,2.5344376,7.6799893,2.7321876,210.5822651,
9.5229026,9.4833746,3.6240627,3.0046304,83.0046485,
6.2935482,9.5332279,0.6073128,8.8683028,34.5112168,
4.9162125,5.8420514,8.0508969,5.8362730,108.0568560,
7.2066808,8.3880465,9.3549267,3.6071929,118.5137830,
5.1007166,0.2981578,4.1317053,8.7145991,144.6451833,
9.6737776,7.5682044,1.0550360,8.4985269,37.4060968,
2.4430050,2.5922484,5.8167349,5.3996705,130.6670883,
6.6589436,3.5050603,6.3580182,5.7369036,100.0940392,
1.6347366,7.2732258,2.0187558,2.3130675,128.6668957,
3.8862357,1.4806012,9.5495798,7.4666661,145.6194705,
8.3205680,9.9986269,4.5764416,7.5567928,64.8375823,
1.9597684,0.4601184,2.9908581,1.9311227,166.4443004,
7.3509627,1.5494488,1.1756183,1.4207602,82.6742031,
9.2430638,1.7168970,1.1190255,8.2940493,46.7640716,
4.4702452,0.8384214,2.5070029,7.0742404,90.6310140,
3.6541536,0.5046692,3.5766765,2.4769489,143.3160498,
5.1682442,3.1986055,2.0135100,2.3594460,93.1310422,
3.1090466,3.8189355,2.0847485,3.6459644,92.9254908,
5.3910070,5.5994569,9.7685585,7.4859769,104.2511474,
4.9924185,4.9660218,8.1309527,5.9870130,109.6915833,
6.0000000,4.4751808,2.0000000,5.3926679,65.0842330,
7.6066145,2.7402893,7.4905325,5.2995104,111.1228523,
4.9856892,9.8299211,2.3146210,3.9131013,78.3178468,
5.7582725,7.7386151,9.3007955,5.9909543,104.6619368,
4.4671276,8.4061840,9.5981786,3.5935383,135.4513226,
6.1189132,8.6046833,3.0107142,4.6208988,75.6925587,
8.4557999,5.7104608,1.8629667,9.9020003,44.1801578,
8.1190429,7.4195599,1.2517492,6.4359636,46.2847482,
9.0548583,5.7553075,3.3085720,4.5948799,72.7040075,
3.6642045,9.0448336,9.1583432,8.3448795,99.5524949,
4.3943502,8.0868512,8.8817470,9.8634475,88.7546543,
1.6576920,3.9400139,4.1604322,7.2771433,106.0533301,
5.8211331,7.5721318,0.8264063,8.4102080,39.5852124,
4.1477076,2.1929589,7.1179306,6.9149393,119.8316697,
2.8820549,9.6515431,6.3628884,3.5997651,131.8557505,
3.9245040,3.5162062,6.2727899,1.7723164,159.6181399,
6.9844954,7.9064978,9.8072149,8.4623765,88.3521321,
1.6628460,2.0238437,8.3517012,4.5297767,178.8735812,
8.5978670,7.6933462,4.8761678,5.5663323,76.4527488,
5.2124883,8.5891378,1.8283656,3.9012428,71.8625216,
0.7989505,8.1837989,5.6538017,9.7548265,115.5220867,
5.2114500,8.0563614,9.9316055,4.1014265,126.2294994,
5.9004420,2.9127916,4.8219577,9.0930240,80.1302043,
3.5779139,6.3500000,2.0000000,5.0219475,75.6397383,
2.1209364,1.2338441,5.6082076,9.9219453,124.8513175,
6.5782160,2.4251060,2.5583071,2.9087420,91.6089830,
2.5023523,1.8228468,7.9268467,5.7501426,153.1753048,
5.1851846,5.1315178,9.2826027,1.7748739,164.6992599,
9.3293125,6.4693269,4.7005423,9.3048412,61.1492463,
4.0883142,5.0303344,2.0207116,2.9502050,90.3085125,
1.5268109,4.7940515,3.4575271,7.6162559,98.2844341,
2.1217654,5.3120288,4.8490283,4.3780226,125.6563202,
8.0710859,5.9434206,3.8319111,7.4494680,65.0626520,
3.2936154,7.8435051,5.6004540,7.1669256,93.5301271,
2.7846811,6.3500000,2.0000000,4.6362817,84.2454020,
0.3544159,6.3500000,2.0000000,5.1671943,142.3342933,
5.1131794,5.1980220,4.1410808,1.9063261,123.9183379,
9.4009989,7.5336948,9.1890749,3.7896907,109.3108445,
6.9453415,2.5520957,9.3859730,4.6277213,130.6955025,
8.7768846,0.4580069,4.8448369,9.7381406,104.2543400,
2.2162516,8.0103429,4.2282514,3.8460962,122.5695225,
4.6303285,0.3867003,4.9784577,6.7784465,158.0335109,
2.2673948,0.6075027,5.6305183,5.9337121,164.4026024,
9.1921220,4.1982063,8.3317382,6.4164266,96.7303804,
5.0466928,6.3500000,2.0000000,9.4305541,52.3140932,
8.7638924,6.7775051,6.4341459,6.3431877,81.5201336,
5.0399673,6.3088283,3.1958080,5.7730728,76.0890107,
8.1951672,6.3500000,2.0000000,2.6444187,75.8118282,
4.2636664,9.9655242,7.7357222,5.7363426,105.0734828,
8.9043465,6.3500000,2.0000000,1.6704583,85.2035792,
8.9814538,2.3693373,0.3049744,6.0447502,34.6475502,
9.8389559,5.1582206,2.7293329,3.7506044,72.3453904,
4.7969267,7.3663504,1.7146358,6.8128924,57.6484091,
4.9663663,5.1035050,8.0049332,3.0363510,137.2127967,
2.5625558,5.7274962,7.0073553,7.4240731,109.0819778,
1.5240884,9.3557801,9.0937311,6.4686785,135.4336849,
5.8032185,0.8562046,5.9555920,4.4839313,133.7111219,
4.0289398,7.9082785,4.0435687,5.0799228,91.3880310,
8.7857130,6.7233278,8.8830488,1.6338244,140.7651005,
7.4930012,5.1743502,3.6598701,9.8349287,59.0399785,
0.8952885,6.2360029,2.8728588,9.4045315,96.1479357,
5.5102051,6.7494775,2.4013327,2.5647051,90.8885592,
7.9147186,1.1000820,3.9954666,5.8196524,96.2189233,
7.8877554,6.3928386,6.6751056,2.4390926,118.9040626,
6.1843563,5.5755282,5.1822755,5.8372266,86.7951642,
6.9146623,9.5194495,8.9563005,6.5677073,92.6628765,
4.2026973,7.9318349,2.3598134,3.4704338,87.4422659,
3.7335162,7.6868784,3.9073585,9.0297338,72.3993704,
4.4853554,0.5976212,5.7759051,8.5730659,131.0834130,
1.3600166,3.0252394,5.4842504,8.1354500,120.7165883,
5.0855671,9.1463500,4.3500595,9.2532953,67.3669967,
7.6131632,2.9120396,0.9180297,6.6867661,45.6741821,
4.3582485,3.3379165,8.3447959,4.9825506,130.2134352,
9.0139012,6.3500000,2.0000000,9.0787500,45.7930080,
5.1653103,6.3500000,2.0000000,5.8407888,63.8741411,
4.3740672,1.4471591,5.5785838,2.4069455,148.9037724,
2.2021645,0.6067274,1.5264815,9.5341530,83.2918756,
5.2058974,9.6760072,2.5719075,1.7055141,106.9619574,
4.1952428,5.0771853,9.0782037,3.6467571,141.3432909,
3.7455844,2.7160327,0.4662479,2.3941102,63.8426526,
8.3525920,3.3741033,9.8250555,5.5904718,115.3300558,
9.1284840,4.2280448,4.3042643,3.3946068,91.7687401,
0.6341387,9.1109916,1.4236463,5.0786878,112.7722671,
2.6006493,9.0456148,8.4709656,7.6233017,109.5864704,
5.7879347,6.9457487,7.6073700,9.0042420,83.1459499,
5.9037383,6.3500000,2.0000000,5.0350779,65.3785364,
0.1592406,7.3906932,3.2684933,6.9407847,164.3909076,
6.3845877,5.9722098,3.1483385,8.6112304,60.3200615,
2.7322911,1.4909503,6.9569519,1.5029235,194.5275950,
7.2168512,7.8118149,6.3476714,5.3570784,89.4623852,
0.3904237,1.4186488,1.4156946,5.4190826,130.1069594,
8.9046887,6.5301418,7.1069129,3.9628513,100.8035220,
0.6175331,8.8694435,9.8459197,1.0560174,307.0607173,
6.7725633,2.3556879,3.1701234,3.6162347,92.9421279,
6.4901918,5.1708507,3.9389385,3.9894200,89.9585636,
6.9264059,5.7429137,1.7075211,4.7770912,61.0587237,
1.3113429,4.1598986,9.9016035,6.0203061,160.8422607,
6.3948626,6.3500000,2.0000000,4.3572995,67.7149068,
4.3196585,0.7555963,1.6053975,8.0027285,74.2344282,
5.7703877,6.0798716,8.3486935,3.3989532,127.0290467,
0.6034673,4.2959381,2.4997987,6.6055797,120.4504890,
7.9352794,6.3500000,2.0000000,8.3682661,48.9212971,
4.2966829,6.3500000,2.0000000,5.7391685,67.8313357,
8.1689516,2.4295028,5.4344132,1.3591582,130.8912773,
1.5699566,0.9076924,1.5625713,3.3170452,119.2623090,
9.1704003,2.2901514,9.7301381,3.9209199,130.4593254,
0.7573661,5.8757437,5.8107831,9.7023746,119.9893166,
8.5682557,2.1628857,0.7061371,6.3122893,43.7026882,
5.1410090,6.3500000,2.0000000,2.1597029,92.6258418,
1.2205967,8.9084475,5.6218161,1.5968672,209.3997296,
9.0272201,9.0063607,3.1794569,5.5942388,63.8069417,
4.7068651,8.1817462,3.6229582,1.6213902,125.5629805,
6.8726227,1.7325080,1.3777329,3.1162469,73.8085956,
3.7345711,2.0085527,5.0613526,5.3001757,118.0904791,
1.6624567,4.8496014,9.3306355,7.8280768,132.4768096,
8.5921400,7.8161094,5.6063035,9.7307292,63.7660135,
2.3812381,4.6500579,5.9130898,9.2736426,97.5201011,
4.7157121,9.9343287,1.6859989,5.9083524,60.6833503,
8.2006652,1.7412299,3.3510524,5.6767594,82.9862571,
4.2275010,9.6455142,8.3890818,8.5389892,91.7423969,
6.0456663,0.7658999,6.5786013,4.8373003,137.3836848,
3.2354359,8.8254117,5.5288999,8.1487656,87.8502638,
8.8086134,8.4849688,2.0857380,4.1994873,62.7959684,
2.8993467,9.6389764,6.5152171,6.8118773,102.5343447,
4.2462419,4.5517114,0.7794458,8.4853596,42.9609212,
2.1415448,8.1990372,6.6542966,7.0845621,110.6668157,
6.5924251,7.8310884,2.1262211,3.7546059,71.7789112,
8.9702680,1.6879091,8.1067354,8.8827132,104.3132099,
8.9293536,4.0365434,4.8418424,7.8134330,72.7921946,
7.8230209,0.5899487,9.4196122,7.8667866,163.6493351,
5.8732619,0.5473402,1.1322777,4.5785481,73.8613666,
8.7524680,3.9721881,9.0510246,2.5494725,132.9368834,
5.5010784,5.3716685,0.5876638,2.6992097,58.1468419,
8.2335376,7.1168934,1.0793617,7.4968997,41.4327960,
2.8731179,1.1173851,3.6486281,4.3131055,128.7297623,
2.5943148,6.5337455,6.2646115,2.2802743,160.9024196,
7.2095447,7.4411588,8.0367153,6.2786862,92.4292947,
5.4324074,2.1589391,7.5267769,7.2892577,114.0999028,
7.3857685,2.5800590,5.7966408,2.8530518,120.0823104,
8.5871446,3.9423105,2.0187691,5.9788039,58.4100934,
9.5732772,0.2293972,1.3103143,5.1191917,74.1189176,
4.3107589,2.9303045,8.8770524,5.5892667,131.8694978,
0.3364673,2.2908364,9.2803763,9.9254575,180.0488478,
3.7271789,4.5779716,8.9841319,4.9103073,132.6824410,
1.0380182,8.2530014,2.1849640,4.3002317,118.9884592,
7.5791127,0.4488312,8.5336247,3.4389672,160.3161057,
1.0524289,9.4722549,6.7232135,1.9101389,214.4005223,
0.0940568,2.9474554,4.4974968,3.6054399,256.6241526,
8.0753453,9.5297688,8.6077728,1.5245925,143.3069210,
9.0765830,8.4312898,3.8323039,1.2471844,111.8111806,
9.6825055,8.4294289,7.5645668,7.6805804,76.0239479,
9.6909758,3.4523731,0.5368742,7.2828214,35.4000495,
9.4238873,3.7798802,2.5744335,2.5873097,82.8974489,
1.8724066,1.3009340,8.0478394,8.7710094,153.5736272,
7.9391154,0.7437087,6.5478562,1.3244056,143.6829539,
7.8055921,9.4600810,3.8519737,8.2600649,60.0070983,
5.4668443,1.7034868,5.4430838,2.7978701,133.1757863,
9.4099866,5.0012984,4.4480288,3.9991794,85.7317763,
5.9149641,0.4788023,5.8389263,6.6303879,153.9100296,
5.4302326,8.0815078,2.4298454,6.6262754,62.9852703,
3.1446002,5.0393175,9.6211732,2.0351278,183.4814008,
7.0023730,9.3627415,7.6322774,5.7554749,92.0498700,
9.5279295,8.1020457,3.2696498,5.2228460,65.8185429,
8.8703173,6.2311552,6.4279731,1.6238212,126.4506417,
7.5549127,5.5515447,3.1721268,9.3128023,56.5587578,
9.8818883,0.6141500,9.1265577,4.2001311,150.7597061,
5.1091916,4.3817159,6.3167994,1.3082730,157.0038142,
0.2021840,0.8998961,3.6871867,4.1504443,231.5910409,
4.5911409,7.6751063,8.8966074,6.6306253,104.5913745,
1.9333106,5.7783369,0.3241238,1.9248440,73.1542669,
4.9403047,6.7292946,9.7441179,8.3849688,98.3626282,
7.2487155,1.0158558,4.2581897,8.1128466,93.9844082,
6.5504231,2.2242037,3.3834359,1.7492095,114.7202452,
8.4293209,0.7849548,5.9607730,5.9718039,116.2725598,
8.6056319,7.4841493,0.9374168,2.0359883,64.4593049,
8.3949466,9.3488978,0.8517084,7.7437753,37.4948528,
8.8332837,7.5276059,9.0407826,4.4180010,104.7132672,
4.3003013,9.4804621,9.2471024,7.6739075,99.0772241,
8.2091229,7.8440057,2.2694606,6.0739370,56.9977098,
2.6708723,2.1390252,9.4763189,7.9429566,141.8380396,
7.3374095,6.8813241,7.3348312,2.1919093,128.6454057,
6.0294555,4.7908720,3.2380548,9.4799960,60.9569846,
7.7304871,2.9477596,2.4886015,4.2698866,75.7739377,
1.3404809,8.1776426,6.4865070,6.0658692,131.2348979,
1.9852741,8.5753530,4.3710571,6.4306811,103.2189109,
4.3811974,9.5828070,2.9061675,4.2756845,84.8756543,
9.2471665,3.6731227,6.7434181,5.3112008,96.5704292,
0.9695335,0.8448261,5.7442008,7.9708697,171.3387618,
5.5438019,6.2126219,8.2340850,2.4003126,141.9154862,
3.1542726,3.2062734,6.3157023,1.7136298,171.8192466,
7.8010667,3.3557501,9.1441742,6.1702058,110.3872836,
4.5095952,8.9895159,9.7095520,8.3759766,96.5204424,
0.2538689,6.5436164,8.9200475,6.3714265,194.1551583,
5.0236039,2.7892350,4.4787686,6.5466794,91.9618582,
2.9687799,4.4350899,8.5672553,4.8701698,138.2647795,
2.2745785,0.9702017,2.4488742,9.9570434,90.1800310,
5.3352929,3.8480180,3.9365313,2.3798690,115.0535958,
6.3300235,8.6914768,0.6541070,7.3847902,38.2182063,
3.6482164,5.3551478,6.7871043,1.6147802,167.5084980,
3.3438823,3.9051374,9.9493080,2.1911486,182.6123180,
0.2803859,9.3852597,9.3221668,7.6292907,175.1289685,
7.9459012,5.3906257,9.6545484,8.9407000,89.4209293,
7.4606647,8.5775649,2.6441149,5.2822041,64.8600769,
1.4189188,1.8329699,7.8805246,9.9997604,140.8099133,
3.2550291,8.6530483,8.9601225,4.6497082,129.8662143,
5.0295571,7.3526724,2.4668583,3.0805204,88.0858796,
